visitor_id,nb_sessions,avg_days_between_sessions,nb_unique_documents,engagement_score,return_rate,visitor_type,browser_clean,os_clean,source_clean,medium_clean,avg_time_on_content,nb_unique_documents_viewed,device_type,is_disengaged
"1,69955E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,69956E+18",3,0.0,4,0.359,1.0,Mixte,Chrome,Windows,Referral,Direct,15,4,ordinateur,1
"1,69957E+18",4,1.894736842105263,7,0.362,0.3454545454545455,Mixte,Chrome,Windows,Referral,Direct,20,7,ordinateur,1
"1,69957E+18",4,1.894736842105263,7,0.362,0.3454545454545455,Mixte,Chrome,Windows,Referral,Direct,20,7,ordinateur,1
"1,69957E+18",4,1.894736842105263,7,0.362,0.3454545454545455,Mixte,Chrome,Windows,Referral,Referral,20,7,ordinateur,1
"1,69957E+18",4,1.894736842105263,7,0.362,0.3454545454545455,Mixte,Chrome,Windows,Referral,Referral,20,7,ordinateur,1
"1,69958E+18",1,0.0,5,0.36,1.0,Mixte,Safari,macOS,Referral,Direct,5,5,ordinateur,1
"1,69959E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,69961E+18",1,0.0,2,0.34,1.0,Nouveau,Edge,Windows,Referral,Direct,5,2,ordinateur,1
"1,69962E+18",3,1.0,2,0.335,0.5,Mixte,Safari,Windows,Referral,Direct,15,2,ordinateur,1
"1,69963E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,69964E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,69966E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,macOS,Referral,Direct,5,1,ordinateur,1
"1,69969E+18",1,0.0,1,0.333,1.0,Nouveau,Autre,iOS,Referral,Direct,5,1,mobile,1
"1,69972E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,69973E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,69974E+18",2,0.6666666666666666,3,0.342,0.6000000000000001,Mixte,Chrome,Windows,Referral,Direct,10,3,ordinateur,1
"1,6997E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,69981E+18",2,2.5,1,0.31,0.2857142857142857,Mixte,Opera,macOS,Referral,Direct,10,1,ordinateur,1
"1,69986E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,69987E+18",51,2.4166666666666665,31,0.642,0.2926829268292683,Mixte,Chrome,Windows,Referral,Direct,255,31,ordinateur,0
"1,69987E+18",51,2.4166666666666665,31,0.642,0.2926829268292683,Mixte,Chrome,Windows,Referral,Direct,255,31,ordinateur,0
"1,69987E+18",51,2.4166666666666665,31,0.642,0.2926829268292683,Mixte,Chrome,Windows,Social,Referral,255,31,ordinateur,0
"1,69987E+18",51,2.4166666666666665,31,0.642,0.2926829268292683,Mixte,Chrome,Windows,Social,Referral,255,31,ordinateur,0
"1,69988E+18",6,3.0,4,0.336,0.25,Mixte,Firefox,macOS,Referral,Direct,30,4,ordinateur,1
"1,69989E+18",1,0.0,3,0.347,1.0,Mixte,Chrome,Windows,Referral,Direct,5,3,ordinateur,1
"1,69991E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,69995E+18",4,11.4,3,0.238,0.0806451612903225,Mixte,Edge,Windows,Referral,Direct,20,3,ordinateur,1
"1,69996E+18",2,0.0,4,0.356,1.0,Mixte,Chrome,Linux,Referral,Direct,10,4,ordinateur,1
"1,69997E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,69998E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,69999E+18",13,2.6842105263157894,4,0.358,0.2714285714285714,Mixte,Chrome,macOS,Referral,Direct,65,4,ordinateur,1
"1,69999E+18",13,2.6842105263157894,4,0.358,0.2714285714285714,Mixte,Chrome,macOS,Referral,Direct,65,4,ordinateur,1
"1,69999E+18",13,2.6842105263157894,4,0.358,0.2714285714285714,Mixte,Chrome,macOS,Referral,Direct,65,4,ordinateur,1
"1,69999E+18",13,2.6842105263157894,4,0.358,0.2714285714285714,Mixte,Chrome,macOS,Referral,Referral,65,4,ordinateur,1
"1,69999E+18",13,2.6842105263157894,4,0.358,0.2714285714285714,Mixte,Chrome,macOS,Referral,Referral,65,4,ordinateur,1
"1,69999E+18",13,2.6842105263157894,4,0.358,0.2714285714285714,Mixte,Chrome,macOS,Referral,Referral,65,4,ordinateur,1
"1,69999E+18",13,2.6842105263157894,4,0.358,0.2714285714285714,Mixte,Chrome,macOS,Social,Referral,65,4,ordinateur,1
"1,69999E+18",13,2.6842105263157894,4,0.358,0.2714285714285714,Mixte,Chrome,macOS,Social,Referral,65,4,ordinateur,1
"1,69999E+18",13,2.6842105263157894,4,0.358,0.2714285714285714,Mixte,Chrome,macOS,Social,Referral,65,4,ordinateur,1
"1,6999E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70002E+18",1,0.0,1,0.333,1.0,Nouveau,Autre,Android,Referral,Direct,5,1,mobile,1
"1,70005E+18",1,0.0,5,0.36,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,5,ordinateur,1
"1,70006E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,2,ordinateur,1
"1,70007E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70008E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70011E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70013E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70014E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70016E+18",1,0.0,3,0.347,1.0,Mixte,Firefox,macOS,Referral,Direct,5,3,ordinateur,1
"1,70017E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,2,ordinateur,1
"1,7001E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70022E+18",9,0.7142857142857143,5,0.374,0.5833333333333333,Mixte,Chrome,Windows,Referral,Direct,45,5,ordinateur,1
"1,70025E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70029E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70032E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70035E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70037E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70038E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70039E+18",2,17.0,1,0.162,0.0555555555555555,Mixte,Chrome,Windows,Referral,Direct,10,1,ordinateur,1
"1,7003E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70041E+18",2,7.0,3,0.278,0.125,Mixte,Chrome,Windows,Referral,Direct,10,3,ordinateur,1
"1,70043E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70044E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70045E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70047E+18",1,0.0,3,0.347,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,3,ordinateur,1
"1,70048E+18",3,3.5,2,0.309,0.2222222222222222,Mixte,Edge,Windows,Referral,Direct,15,2,ordinateur,1
"1,70049E+18",2,0.0,1,0.336,1.0,Mixte,Chrome,Windows,Referral,Direct,10,1,ordinateur,1
"1,7004E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Android,Referral,Direct,5,1,mobile,1
"1,70051E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,macOS,Referral,Direct,5,1,ordinateur,1
"1,70052E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70055E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,macOS,Referral,Direct,5,1,ordinateur,1
"1,70056E+18",16,5.714285714285714,6,0.348,0.1489361702127659,Mixte,Chrome,Windows,Referral,Direct,80,6,ordinateur,1
"1,70056E+18",16,5.714285714285714,6,0.348,0.1489361702127659,Mixte,Chrome,Windows,Referral,Direct,80,6,ordinateur,1
"1,70056E+18",16,5.714285714285714,6,0.348,0.1489361702127659,Mixte,Chrome,Windows,Social,Referral,80,6,ordinateur,1
"1,70056E+18",16,5.714285714285714,6,0.348,0.1489361702127659,Mixte,Chrome,Windows,Social,Referral,80,6,ordinateur,1
"1,70057E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70058E+18",2,0.0,1,0.336,1.0,Mixte,Chrome,macOS,Referral,Direct,10,1,ordinateur,1
"1,70059E+18",2,5.5,1,0.28,0.1538461538461538,Mixte,Edge,Windows,Referral,Direct,10,1,ordinateur,1
"1,7005E+18",6,7.0,2,0.282,0.125,Mixte,Chrome,macOS,Referral,Direct,30,2,ordinateur,1
"1,70061E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70064E+18",1,0.0,2,0.34,1.0,Nouveau,Safari,Windows,Referral,Direct,5,2,ordinateur,1
"1,70066E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70067E+18",3,3.5,2,0.309,0.2222222222222222,Mixte,Safari,macOS,Referral,Direct,15,2,ordinateur,1
"1,70069E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70074E+18",1,0.0,2,0.34,1.0,Nouveau,Edge,Windows,Referral,Direct,5,2,ordinateur,1
"1,70075E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70076E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,Windows,Referral,Direct,5,1,ordinateur,1
"1,70082E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,iOS,Referral,Direct,5,1,mobile,1
"1,70083E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70084E+18",5,7.814814814814815,12,0.337,0.1134453781512605,Mixte,Chrome,Windows,Referral,Direct,25,12,ordinateur,1
"1,70084E+18",5,7.814814814814815,12,0.337,0.1134453781512605,Mixte,Chrome,Windows,Referral,Direct,25,12,ordinateur,1
"1,70084E+18",5,7.814814814814815,12,0.337,0.1134453781512605,Mixte,Chrome,Windows,Referral,Referral,25,12,ordinateur,1
"1,70084E+18",5,7.814814814814815,12,0.337,0.1134453781512605,Mixte,Chrome,Windows,Referral,Referral,25,12,ordinateur,1
"1,70085E+18",6,13.833333333333334,5,0.231,0.0674157303370786,Mixte,Chrome,Windows,Referral,Direct,30,5,ordinateur,1
"1,70086E+18",1,0.0,3,0.347,1.0,Nouveau,Safari,iOS,Referral,Direct,5,3,mobile,1
"1,70087E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70091E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Android,Referral,Direct,5,2,mobile,1
"1,70092E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70093E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70094E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,macOS,Referral,Direct,5,1,ordinateur,1
"1,70095E+18",2,14.666666666666666,2,0.192,0.0638297872340425,Mixte,Chrome,Windows,Referral,Direct,10,2,ordinateur,1
"1,70099E+18",1,0.0,1,0.333,1.0,Nouveau,Autre,macOS,Referral,Direct,5,1,ordinateur,1
"1,7009E+18",1,0.0,2,0.34,1.0,Nouveau,Safari,macOS,Referral,Direct,5,2,ordinateur,1
"1,70104E+18",3,23.33333333333333,2,0.106,0.0410958904109589,Mixte,Chrome,Windows,Referral,Direct,15,2,ordinateur,1
"1,70105E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70106E+18",3,0.6666666666666666,3,0.345,0.6000000000000001,Mixte,Firefox,Windows,Referral,Direct,15,3,ordinateur,1
"1,70108E+18",3,1.75,3,0.334,0.3636363636363636,Mixte,Chrome,Windows,Referral,Direct,15,3,ordinateur,1
"1,70109E+18",2,1.875,3,0.33,0.3478260869565217,Mixte,Firefox,Windows,Referral,Direct,10,3,ordinateur,1
"1,70112E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,iOS,Referral,Direct,5,1,mobile,1
"1,70117E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70118E+18",2,0.75,2,0.335,0.5714285714285714,Mixte,Chrome,Windows,Referral,Direct,10,2,ordinateur,1
"1,7011E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70124E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70125E+18",2,0.0,1,0.336,1.0,Mixte,Chrome,macOS,Referral,Direct,10,1,ordinateur,1
"1,70126E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70128E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,7012E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70134E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70135E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70136E+18",1,0.0,3,0.347,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,3,ordinateur,1
"1,70138E+18",1,0.0,3,0.347,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,3,ordinateur,1
"1,70144E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70145E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70154E+18",2,0.0,4,0.356,1.0,Mixte,Edge,Windows,Referral,Direct,10,4,ordinateur,1
"1,70155E+18",3,2.0,1,0.318,0.3333333333333333,Mixte,Safari,macOS,Referral,Direct,15,1,ordinateur,1
"1,70161E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70168E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70169E+18",1,0.0,2,0.34,1.0,Nouveau,Safari,Windows,Referral,Direct,5,2,ordinateur,1
"1,70171E+18",2,9.666666666666666,3,0.25,0.09375,Mixte,Autre,Windows,Referral,Direct,10,3,ordinateur,1
"1,70172E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70176E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70177E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,Windows,Referral,Direct,5,1,ordinateur,1
"1,70178E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70179E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,7017E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70181E+18",2,0.2,2,0.341,0.8333333333333334,Mixte,Chrome,Windows,Referral,Direct,10,2,ordinateur,1
"1,70182E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70185E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70187E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70188E+18",1,0.0,3,0.347,1.0,Mixte,Chrome,Windows,Referral,Direct,5,3,ordinateur,1
"1,70189E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70194E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70195E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70196E+18",4,2.75,4,0.333,0.2666666666666666,Mixte,Edge,Windows,Referral,Direct,20,4,ordinateur,1
"1,7019E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,701E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70204E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,macOS,Referral,Direct,5,1,ordinateur,1
"1,70205E+18",2,0.0,2,0.343,1.0,Mixte,Chrome,Windows,Referral,Direct,10,2,ordinateur,1
"1,70214E+18",5,1.4,2,0.336,0.4166666666666667,Mixte,Chrome,Windows,Referral,Direct,25,2,ordinateur,1
"1,70221E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70222E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70223E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70224E+18",1,0.0,2,0.34,1.0,Nouveau,Safari,iOS,Referral,Direct,5,2,mobile,1
"1,70225E+18",2,0.0,3,0.349,1.0,Mixte,Chrome,Android,Referral,Direct,10,3,mobile,1
"1,70229E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70231E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70233E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70238E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70241E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70242E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70243E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,iOS,Referral,Direct,5,1,mobile,1
"1,70247E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,iOS,Referral,Direct,5,1,mobile,1
"1,70248E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70252E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70254E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70255E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70256E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70259E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,Windows,Referral,Direct,5,1,ordinateur,1
"1,7025E+18",1,0.0,2,0.34,1.0,Nouveau,Safari,Windows,Referral,Direct,5,2,ordinateur,1
"1,70263E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70264E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70265E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70266E+18",4,3.6666666666666665,5,0.33,0.2142857142857143,Mixte,Safari,iOS,Referral,Direct,20,5,mobile,1
"1,70268E+18",1,0.0,1,0.333,1.0,Nouveau,Safari,macOS,Referral,Direct,5,1,ordinateur,1
"1,70269E+18",1,0.0,1,0.333,1.0,Nouveau,Autre,Android,Referral,Direct,5,1,mobile,1
"1,70271E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,70272E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70274E+18",1,0.0,1,0.333,1.0,Nouveau,Opera,Windows,Referral,Direct,5,1,ordinateur,1
"1,70276E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Android,Referral,Direct,5,1,mobile,1
"1,7027E+18",1,0.0,1,0.333,1.0,Nouveau,Edge,Windows,Referral,Direct,5,1,ordinateur,1
"1,70284E+18",1,0.0,3,0.347,1.0,Nouveau,Edge,Windows,Referral,Direct,5,3,ordinateur,1
"1,70289E+18",2,0.0,3,0.349,1.0,Mixte,Chrome,macOS,Referral,Direct,10,3,ordinateur,1
"1,7028E+18",1,0.0,1,0.333,1.0,Nouveau,Firefox,Windows,Referral,Direct,5,1,ordinateur,1
"1,70291E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,70292E+18",3,1.1666666666666667,4,0.347,0.4615384615384614,Mixte,Safari,macOS,Referral,Direct,15,4,ordinateur,1
"1,70293E+18",1,0.0,3,0.347,1.0,Nouveau,Safari,iOS,Referral,Direct,5,3,mobile,1
"1,70294E+18",2,14.0,3,0.206,0.0666666666666666,Mixte,Opera,Windows,Referral,Direct,10,3,ordinateur,1
"1,70295E+18",1,0.0,2,0.34,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,2,ordinateur,1
"1,70297E+18",1,0.0,3,0.347,1.0,Nouveau,Edge,Windows,Referral,Direct,5,3,ordinateur,1
"1,70298E+18",1,0.0,1,0.333,1.0,Nouveau,Chrome,Windows,Referral,Direct,5,1,ordinateur,1
"1,7029E+18",6,0.3333333333333333,6,0.377,0.75,Mixte,Edge,Windows,Referral,Direct,30,6,ordinateur,1
"1,7029E+18",6,0.3333333333333333,6,0.377,0.75,Mixte,Edge,Windows,Referral,Direct,30,6,ordinateur,1
"1,7029E+18",6,0.3333333333333333,6,0.377,0.75,Mixte,Edge,Windows,Referral,Direct,30,6,ordinateur,1
"1,7029E+18",6,0.3333333333333333,6,0.377,0.75,Mixte,Edge,Windows,Referral,Referral,30,6,ordinateur,1
"1,7029E+18",6,0.3333333333333333,6,0.377,0.75,Mixte,Edge,Windows,Referral,Referral,30,6,ordinateur,1
"1,7029E+18",6,0.3333333333333333,6,0.377,0.75,Mixte,Edge,Windows,Referral,Referral,30,6,ordinateur,1
"1,7029E+18",6,0.3333333333333333,6,0.377,0.75,Mixte,Edge,Windows,Social,Referral,30,6,ordinateur,1
